ID,Age,Education,Marital_Status,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,TotalAmountSpent,TotalNumPurchases,AvgCostperCart,AcceptedCmpTotal,Household,Month,DaysSinceJoin
2055,43,3,0,35860.0,1,1,37,15,0,8,4.0,2,20.0,2,1,1,2,5,1,0,0,0,0,0,0,49.0,11.0,4.45,1,3,5,592
10766,52,3,1,65526.0,0,1,22,397,19,69,12.0,0,9.0,1,4,4,8,2,0,0,0,0,0,0,0,506.0,19.0,26.63,0,3,11,423
4415,55,2,1,16860.0,1,1,19,10,4,4,3.0,3,14.0,3,1,1,3,7,0,0,0,0,0,0,0,38.0,15.0,2.53,0,4,12,1118
3005,24,2,0,83528.0,0,0,7,530,81,556,120.5,44,126.5,1,4,10,8,1,1,0,0,1,0,0,1,1650.0,24.0,68.75,2,1,1,726
2223,51,3,0,64176.0,0,1,52,1215,33,249,64.0,81,126.5,6,8,9,8,6,0,0,0,0,0,0,0,1826.0,39.0,46.82,0,2,3,1394
4817,60,2,0,22304.0,0,0,91,3,2,7,0.0,4,2.0,1,1,0,2,8,0,0,0,0,0,0,0,18.0,12.0,1.5,0,1,4,1363
2875,38,2,1,67023.0,0,0,93,444,44,382,11.0,8,17.0,1,3,7,13,2,0,0,0,0,0,1,0,906.0,26.0,34.85,0,2,4,638
10536,45,3,1,32892.0,1,0,78,26,0,15,2.0,1,2.0,2,3,0,3,8,0,0,0,0,0,0,0,46.0,16.0,2.88,0,3,5,586
11112,50,2,1,70713.0,0,1,23,736,81,279,82.0,76,126.5,6,5,6,8,3,0,0,0,0,0,0,0,1477.0,28.0,52.75,0,3,3,1390
3807,61,2,1,59925.0,0,1,83,473,21,176,19.0,21,56.0,3,9,2,9,6,0,0,0,0,0,0,0,766.0,29.0,26.41,0,3,11,1127
9197,63,2,1,39722.0,0,1,92,32,0,5,2.0,0,8.0,2,2,0,3,5,0,0,0,0,0,0,0,47.0,12.0,3.92,0,3,2,676
10832,58,2,1,46610.0,0,0,4,288,10,30,4.0,10,125.0,1,6,1,6,6,0,0,0,0,0,0,0,467.0,20.0,23.35,0,2,7,897
6421,55,2,1,88347.0,0,0,32,1050,81,555,77.0,81,118.0,1,4,7,9,1,0,0,0,1,0,0,0,2116.0,22.0,90.11875,1,2,3,1030
4207,35,3,1,87171.0,0,0,27,1001,44,107,58.0,44,44.0,1,6,7,11,2,1,0,1,0,0,0,0,1298.0,27.0,48.07,2,2,1,1091
577,40,3,1,26907.0,1,1,10,9,1,7,0.0,3,2.0,2,1,0,3,7,0,0,0,0,0,0,0,22.0,13.0,1.69,0,4,8,864
10855,48,3,0,50014.0,1,0,9,234,14,77,19.0,10,42.0,2,4,1,8,5,0,0,0,0,0,0,0,396.0,20.0,19.8,0,2,1,709
3081,38,3,1,41014.0,1,0,65,7,2,6,2.0,0,3.0,1,1,0,2,7,0,0,0,0,0,0,0,20.0,11.0,1.82,0,3,4,984
3535,51,2,0,66294.0,0,0,68,251,81,334,65.0,81,117.0,1,4,3,5,2,0,0,0,0,0,0,0,967.0,15.0,64.47,0,1,3,655
247,45,2,1,36715.0,1,0,16,172,10,125,21.0,13,16.0,6,7,2,4,9,0,0,0,0,0,0,1,357.0,28.0,12.75,0,3,11,1140
8707,60,2,1,79456.0,0,0,12,565,42,548,64.0,81,99.0,1,5,6,4,3,0,0,0,0,0,0,1,1401.0,19.0,73.74,0,2,8,1227
9523,34,2,1,40479.0,1,0,95,5,0,8,2.0,0,0.0,1,0,0,3,4,0,0,0,0,0,0,0,15.0,8.0,1.88,0,3,8,867
6072,46,3,0,75345.0,0,0,16,918,57,556,99.0,38,126.5,1,5,8,6,3,0,0,0,1,0,0,1,2087.0,23.0,90.11875,1,1,2,1063
6295,39,2,1,54233.0,0,1,46,652,8,158,21.0,0,126.5,4,11,6,5,8,0,0,0,0,0,0,0,981.0,34.0,28.85,0,3,4,1004
10914,46,2,0,24163.0,1,1,3,4,1,7,2.0,1,2.0,2,1,0,3,4,0,0,0,0,0,0,0,17.0,10.0,1.7,0,3,12,752
1509,58,3,1,84460.0,0,0,80,152,27,103,106.0,54,81.0,0,9,9,4,5,0,1,1,1,1,0,1,523.0,27.0,19.37,4,2,4,1005
5577,33,2,1,43776.0,1,0,77,8,0,9,2.0,1,3.0,1,1,0,2,6,0,0,0,0,0,0,0,23.0,10.0,2.3,0,3,3,667
7348,58,3,0,71691.0,0,0,0,336,81,411,120.5,32,43.0,1,4,7,5,2,0,0,0,0,0,0,1,1192.0,19.0,62.74,0,1,3,655
1127,43,3,1,85844.0,0,0,62,938,19,556,25.0,81,38.0,1,6,6,7,2,0,0,1,0,0,0,0,1958.0,22.0,89.0,1,2,5,582
1833,42,3,0,39190.0,1,0,91,68,8,18,19.0,8,12.0,2,2,1,4,5,0,0,0,0,0,0,0,133.0,14.0,9.5,0,2,4,615
4944,57,2,1,71367.0,0,0,24,227,23,389,42.0,21,75.0,1,4,5,7,2,0,0,0,0,0,0,0,777.0,19.0,40.89,0,2,8,861
9080,44,3,0,38578.0,1,1,2,38,4,22,3.0,3,3.0,3,3,0,3,8,0,0,0,0,0,0,0,73.0,17.0,4.29,0,3,6,923
6466,51,3,1,57236.0,1,1,22,105,0,9,2.0,1,4.0,3,2,1,4,3,0,0,0,0,0,0,0,121.0,13.0,9.31,0,4,12,394
9964,37,2,0,61825.0,0,1,56,162,50,100,55.0,30,27.0,1,4,2,8,4,0,0,0,0,0,0,0,424.0,19.0,22.32,0,2,7,907
4790,58,2,0,79803.0,0,1,54,574,8,216,21.0,16,33.0,1,4,3,5,1,0,0,0,0,0,0,0,868.0,14.0,62.0,0,2,2,694
10245,30,3,0,80910.0,0,0,71,160,80,369,67.0,39,41.0,1,3,3,8,1,0,0,0,0,0,0,0,756.0,16.0,47.25,0,1,10,1157
1109,34,3,1,27590.0,1,0,38,6,0,5,0.0,0,1.0,1,1,0,2,7,0,0,0,0,0,0,0,12.0,11.0,1.09,0,3,4,983
6001,37,2,1,56775.0,0,1,62,614,35,160,58.0,35,35.0,2,5,8,10,5,0,0,0,0,0,0,0,937.0,30.0,31.23,0,3,2,1064
5538,41,2,0,83829.0,0,0,78,897,81,430,120.5,81,27.0,0,4,7,6,1,1,0,1,1,0,0,1,1862.0,18.0,90.11875,3,1,8,874
10552,37,3,1,54210.0,0,1,18,70,54,109,80.0,9,45.0,2,4,1,7,5,0,0,0,0,0,0,0,367.0,19.0,19.32,0,3,5,956
1545,30,2,1,38508.0,1,0,95,120,19,206,25.0,19,54.0,6,7,2,5,8,0,0,0,0,0,0,0,443.0,28.0,15.82,0,3,2,1057
7409,46,2,1,53187.0,1,0,66,211,2,30,7.0,7,10.0,2,4,1,6,5,0,0,0,0,0,0,0,267.0,18.0,14.83,0,3,10,797
4444,44,2,1,30023.0,1,0,28,11,0,16,7.0,6,21.0,1,2,0,3,8,0,0,0,0,0,0,0,61.0,14.0,4.36,0,3,3,648
146,56,3,0,76045.0,0,0,78,760,53,400,17.0,81,0.0,1,4,5,11,2,0,0,0,1,0,0,0,1323.0,23.0,57.52,1,1,11,777
6271,64,3,1,50870.0,0,1,13,53,0,8,0.0,0,2.0,1,2,0,3,5,0,0,0,0,0,0,0,63.0,11.0,5.73,0,3,6,561
10065,46,3,1,15315.0,0,0,27,7,4,13,15.0,8,17.0,2,2,0,4,5,0,0,0,0,0,0,0,64.0,13.0,4.92,0,2,3,1029
4741,42,3,1,65463.0,1,0,17,391,32,70,21.0,32,16.0,2,6,2,9,5,0,1,0,0,0,0,0,562.0,24.0,23.42,1,3,1,701
246,51,2,1,66480.0,1,1,71,199,9,57,20.0,21,6.0,6,4,1,7,4,0,0,0,0,0,0,0,312.0,23.0,13.57,0,4,5,580
375,62,2,0,76773.0,0,0,79,516,56,449,86.0,33,16.0,1,2,2,11,1,0,0,0,0,0,0,0,1156.0,17.0,68.0,0,1,2,1040
1524,33,3,0,81698.0,0,0,1,709,45,115,30.0,81,45.0,1,8,2,5,5,0,0,0,1,0,0,1,1104.0,21.0,52.57,1,1,1,1093
10022,43,3,0,54466.0,1,1,78,12,0,4,0.0,0,0.0,1,1,0,2,5,0,0,0,0,0,0,0,16.0,9.0,1.78,0,3,9,486
7451,56,3,0,98777.0,0,0,23,1000,19,556,120.5,81,38.0,0,4,6,9,1,0,1,0,0,0,0,0,2008.0,20.0,90.11875,1,1,2,683
11010,32,3,0,16269.0,1,0,75,19,3,18,3.0,1,0.0,3,3,0,3,8,0,0,0,0,0,0,0,44.0,17.0,2.59,0,2,8,854
4356,45,2,1,71819.0,0,1,70,1224,28,140,0.0,14,126.5,3,3,3,5,6,0,1,1,0,0,0,0,1574.0,20.0,78.7,2,3,8,856
3885,33,3,1,33569.0,1,0,10,16,2,18,3.0,0,24.0,1,1,1,2,8,1,0,0,0,0,0,1,63.0,13.0,4.85,1,3,10,807
1175,33,3,1,36262.0,0,0,24,88,39,54,64.0,28,126.5,1,3,5,3,6,1,0,0,0,0,0,1,426.0,18.0,23.67,1,2,9,833
880,50,1,1,22634.0,0,0,47,2,23,11,8.0,6,46.0,1,2,1,2,8,0,0,0,0,0,0,0,96.0,14.0,6.86,0,2,1,1080
2320,38,3,1,47025.0,0,1,98,508,11,59,23.0,5,29.0,5,11,1,6,9,0,0,0,0,0,0,0,635.0,32.0,19.84,0,3,12,753
850,48,2,0,70566.0,0,1,4,381,28,215,84.0,28,21.0,2,6,5,9,3,0,0,0,0,0,0,0,757.0,25.0,30.28,0,2,6,935
4713,37,3,1,31605.0,1,0,15,74,0,42,2.0,1,6.0,2,2,1,4,7,0,0,0,0,0,0,0,125.0,16.0,7.81,0,3,11,1135
675,43,3,0,52034.0,1,1,67,146,0,93,7.0,13,73.0,5,4,2,5,7,0,0,0,0,0,0,0,332.0,23.0,14.43,0,3,5,959
5025,37,2,0,48526.0,1,0,32,23,17,23,43.0,20,9.0,1,2,1,4,3,0,0,0,0,0,0,0,135.0,11.0,12.27,0,2,12,738
2308,62,2,1,46734.0,0,1,40,110,5,137,26.0,23,29.0,2,6,1,5,7,0,0,0,0,0,0,0,330.0,21.0,15.71,0,3,11,1139
5995,54,2,0,39552.0,1,1,54,165,3,147,4.0,24,41.0,6,6,2,5,8,0,0,0,0,0,0,1,384.0,28.0,13.71,0,3,12,1109
6749,50,2,0,86358.0,1,1,78,957,47,494,82.0,47,95.0,4,5,3,6,8,0,0,0,0,0,0,0,1722.0,26.0,66.23,0,3,8,1241
1010,39,2,1,46931.0,2,1,94,41,0,17,3.0,1,16.0,2,1,1,3,3,0,0,0,0,0,0,0,78.0,10.0,7.8,0,5,4,617
8977,31,1,0,16581.0,0,0,51,1,3,4,2.0,3,11.0,1,0,0,3,4,0,0,0,0,0,0,0,24.0,8.0,3.0,0,1,12,761
4756,64,3,0,63998.0,0,0,42,176,29,556,0.0,33,112.0,1,7,6,11,4,0,0,0,0,0,0,1,1168.0,29.0,40.28,0,1,12,742
3412,65,3,1,67381.0,0,1,67,815,8,53,11.0,0,70.0,4,2,2,9,7,0,1,0,0,0,0,0,957.0,24.0,39.88,1,3,1,1081
606,49,2,0,25930.0,1,1,87,6,1,2,2.0,0,4.0,1,1,0,2,7,0,0,0,0,0,0,0,15.0,11.0,1.36,0,3,10,813
5961,38,2,1,42693.0,1,0,29,8,4,20,6.0,3,16.0,1,1,0,3,5,0,0,0,0,0,0,0,57.0,10.0,5.7,0,3,7,544
2975,40,2,1,85606.0,0,1,89,717,42,556,120.5,30,84.0,2,6,7,9,3,0,0,0,1,0,0,0,1956.0,27.0,72.44,1,3,12,1116
2894,31,2,0,72903.0,0,0,74,1067,81,556,0.0,19,39.0,1,7,5,8,4,0,1,1,1,0,0,1,2013.0,25.0,80.52,3,1,10,794
7613,42,3,1,49669.0,1,0,97,166,5,107,11.0,8,29.0,2,5,1,6,6,0,0,0,0,0,0,0,326.0,20.0,16.3,0,3,5,587
10542,48,3,1,36778.0,1,1,63,29,4,34,2.0,4,4.0,3,3,0,3,9,0,0,0,0,0,0,0,77.0,18.0,4.28,0,4,5,1333
8015,54,3,0,85696.0,0,0,88,714,76,395,116.0,0,12.0,1,4,6,9,1,0,0,0,0,0,0,1,1313.0,21.0,62.52,0,1,3,1032
10617,27,3,0,10979.0,0,0,34,8,4,10,2.0,2,4.0,2,3,0,3,5,0,0,0,0,0,0,0,30.0,13.0,2.31,0,1,5,589
11166,55,2,1,49678.0,0,1,81,229,5,56,3.0,2,20.0,2,6,2,4,7,0,0,0,0,0,0,0,315.0,21.0,15.0,0,3,2,1063
849,63,3,1,56129.0,0,1,65,320,48,133,39.0,72,48.0,4,6,2,10,4,0,0,0,0,0,0,0,660.0,26.0,25.38,0,3,6,925
523,27,2,1,37155.0,1,0,51,23,0,26,7.0,15,3.0,1,2,0,4,5,0,0,0,0,0,0,0,74.0,12.0,6.17,0,3,1,1065
4066,38,3,0,21282.0,1,0,76,1,5,8,4.0,8,20.0,2,2,1,2,6,0,0,0,0,0,0,0,46.0,13.0,3.54,0,2,11,422
8414,54,3,0,33419.0,0,1,76,56,0,12,0.0,0,18.0,2,2,0,4,7,0,0,0,0,0,0,0,86.0,15.0,5.73,0,2,8,867
819,71,2,0,63285.0,0,0,84,508,81,249,50.0,38,126.5,1,6,5,13,3,0,0,0,0,0,0,0,1103.0,28.0,39.39,0,1,5,965
4961,42,3,1,21255.0,1,0,56,29,0,25,2.0,2,3.0,4,2,1,4,4,0,0,0,0,0,0,0,61.0,15.0,4.07,0,3,1,710
749,35,2,1,42162.0,1,0,31,46,7,59,2.0,4,27.0,2,3,1,3,6,1,0,0,0,0,0,1,145.0,15.0,9.67,1,3,11,773
5430,60,2,1,54450.0,1,1,0,454,0,171,8.0,19,32.0,6,9,2,8,8,0,0,0,0,0,0,0,684.0,39.0,17.54,0,4,9,1204
7755,62,3,1,57744.0,0,1,91,350,3,39,0.0,0,19.0,2,9,1,4,8,0,0,0,0,0,0,0,411.0,24.0,17.12,0,3,12,751
10525,30,2,0,26576.0,1,0,40,10,0,8,0.0,0,9.0,1,1,0,2,9,1,0,0,0,0,0,1,27.0,13.0,2.08,1,2,10,1175
1453,73,3,0,57513.0,0,0,59,735,40,183,52.0,20,30.0,2,9,3,13,6,0,0,0,0,0,0,0,1060.0,33.0,32.12,0,1,6,938
8310,52,2,1,68142.0,0,1,96,897,81,196,91.0,81,37.0,3,10,4,7,6,0,0,0,0,0,0,0,1459.0,30.0,48.63,0,3,8,1220
10710,37,2,1,7500.0,0,1,61,5,2,3,3.0,0,5.0,1,1,0,2,8,0,0,0,0,0,0,0,18.0,12.0,1.5,0,3,8,1220
5031,42,2,1,83145.0,0,0,14,777,35,556,39.0,81,114.0,1,5,9,11,2,0,0,1,0,0,0,1,1833.0,28.0,65.46,1,2,9,1196
2613,56,3,1,54197.0,0,1,16,162,6,37,6.0,13,13.0,2,1,3,6,1,0,0,0,0,0,0,0,237.0,13.0,18.23,0,3,3,668
213,53,3,0,23091.0,1,1,98,35,0,11,0.0,0,2.0,4,2,1,3,7,0,0,0,0,0,0,0,48.0,17.0,2.82,0,3,5,583
967,40,2,1,46049.0,1,1,11,342,9,112,19.0,14,19.0,6,5,2,9,7,0,0,0,0,0,0,1,515.0,33.0,15.61,0,4,7,894
1077,42,2,1,56715.0,0,0,52,258,81,239,120.5,81,9.0,1,7,3,4,4,0,0,0,0,0,0,0,1020.0,19.0,53.68,0,2,5,1329
7959,55,2,1,79410.0,0,0,19,658,80,483,120.5,13,13.0,1,3,2,5,1,0,0,0,0,0,0,0,1370.0,12.0,90.11875,0,2,5,582
640,65,2,1,57304.0,0,1,61,356,80,329,120.5,17,106.0,2,7,6,10,5,0,0,0,0,0,0,0,1026.0,30.0,34.2,0,3,11,789
4252,51,2,1,44375.0,0,1,73,213,5,28,7.0,7,41.0,1,4,1,6,5,0,0,0,0,0,0,0,301.0,17.0,17.71,0,3,3,649
8432,60,2,1,54450.0,1,1,0,454,0,171,8.0,19,32.0,6,9,2,8,8,0,0,0,0,0,0,0,684.0,39.0,17.54,0,4,9,1204
6218,51,2,1,59594.0,0,1,74,457,4,29,0.0,0,9.0,1,8,1,7,7,0,1,0,0,0,0,0,499.0,24.0,20.79,1,3,10,1168
6905,22,2,1,80685.0,0,0,55,241,45,556,34.0,26,54.0,1,6,4,10,2,0,0,0,0,0,0,0,1004.0,23.0,43.65,0,2,8,1227
5922,42,3,1,40344.0,0,1,48,210,0,6,0.0,0,2.0,2,4,1,5,7,0,0,0,0,0,0,0,218.0,19.0,11.47,0,3,10,810
3598,44,2,1,62710.0,0,1,53,441,35,83,7.0,29,11.0,4,4,2,12,4,0,0,0,0,0,0,0,606.0,26.0,23.31,0,3,5,953
6116,48,3,1,48985.0,0,1,13,19,13,18,10.0,7,8.0,1,1,1,3,3,0,0,0,0,0,0,0,75.0,9.0,8.33,0,3,5,969
6263,48,2,1,35322.0,1,2,34,28,9,37,12.0,7,13.0,3,2,0,4,8,0,0,0,0,0,0,0,106.0,17.0,6.24,0,5,8,1227
10486,68,2,1,77142.0,0,0,54,476,75,162,29.0,81,97.0,1,4,4,8,2,0,0,0,0,0,0,0,990.0,19.0,52.11,0,2,5,947
2410,47,2,0,81657.0,0,0,69,364,40,425,120.5,60,50.0,1,3,4,8,1,0,0,0,0,0,0,0,1097.0,17.0,64.53,0,1,1,709
193,20,1,1,14421.0,0,0,81,0,0,2,3.0,3,8.0,1,1,0,2,5,1,0,0,0,0,0,0,16.0,9.0,1.78,1,2,2,683
3363,42,3,1,20130.0,0,0,99,0,6,3,7.0,6,12.0,1,1,0,3,8,0,0,0,0,0,0,0,34.0,13.0,2.62,0,2,3,655
8278,26,3,1,74214.0,0,0,3,863,81,547,86.0,81,33.0,1,8,2,5,5,0,0,0,0,0,0,0,1711.0,21.0,81.48,0,2,8,1223
10660,59,3,1,66726.0,1,1,61,349,7,35,0.0,0,47.0,3,8,2,4,7,0,1,0,0,0,0,0,438.0,24.0,18.25,1,4,12,396
8686,37,1,1,23724.0,1,0,65,5,23,15,0.0,18,14.0,2,2,0,3,8,0,0,0,0,0,0,0,75.0,15.0,5.0,0,3,8,883
1604,56,3,1,47353.0,0,1,93,184,2,19,8.0,8,4.0,3,2,2,6,5,0,0,0,0,0,0,0,225.0,18.0,12.5,0,3,11,779
5907,64,3,1,33444.0,1,1,24,8,0,8,0.0,0,2.0,1,1,0,2,8,0,0,0,0,0,0,0,18.0,12.0,1.5,0,4,3,1391
10669,35,2,1,54386.0,0,1,8,277,21,64,62.0,21,25.0,2,3,2,10,3,0,0,0,0,0,0,0,470.0,20.0,23.5,0,3,5,959
2918,35,2,0,28510.0,1,1,72,44,5,19,0.0,4,19.0,3,2,0,4,5,0,0,0,0,0,0,0,91.0,14.0,6.5,0,3,4,993
5735,25,3,0,90638.0,0,0,29,1156,81,556,94.0,81,96.0,1,3,4,10,1,0,0,1,0,0,0,0,2510.625,19.0,90.11875,1,1,2,687
359,66,2,1,48070.0,0,1,33,373,14,83,6.0,9,19.0,3,8,2,6,7,0,0,0,0,0,1,0,504.0,26.0,19.38,0,3,1,1083
8387,59,2,1,43140.0,0,1,68,134,8,76,6.0,0,11.0,1,4,1,5,6,0,0,0,0,0,0,0,235.0,17.0,13.82,0,3,5,975
1829,55,3,0,54959.0,0,1,55,1148,0,60,0.0,0,24.0,3,9,5,4,7,0,1,0,0,0,0,1,1232.0,28.0,44.0,1,2,1,1077
3839,58,1,0,15056.0,1,1,76,6,12,3,21.0,6,40.0,5,2,2,3,5,0,0,0,0,0,0,0,88.0,17.0,5.18,0,3,3,1032
9392,45,2,0,26954.0,1,0,17,4,1,11,0.0,0,1.0,1,1,0,2,7,0,0,0,0,0,0,0,17.0,11.0,1.55,0,2,8,514
2292,31,2,0,22327.0,1,0,94,5,4,8,2.0,0,5.0,1,1,0,3,5,0,0,0,0,0,0,0,24.0,10.0,2.4,0,2,2,1057
10466,51,2,1,44393.0,1,1,86,24,2,20,2.0,2,10.0,2,1,0,4,4,0,0,0,0,0,0,0,60.0,11.0,5.45,0,4,8,862
9855,64,3,0,62000.0,0,1,25,899,0,101,0.0,0,20.0,1,6,6,13,4,0,0,0,1,0,0,0,1020.0,30.0,34.0,1,2,8,859
4088,54,3,1,31497.0,0,1,22,108,1,28,13.0,1,4.0,2,3,1,4,8,0,0,0,0,0,0,0,155.0,18.0,8.61,0,3,6,1298
5231,42,3,1,45894.0,0,2,15,27,2,7,0.0,2,13.0,1,1,0,3,5,0,0,0,0,0,0,0,51.0,10.0,5.1,0,4,2,673
590,46,3,0,78579.0,0,0,35,816,66,549,120.5,66,99.0,1,5,6,4,3,0,0,0,0,0,0,1,1812.0,19.0,90.11875,0,1,12,1105
8732,47,3,0,67369.0,0,1,81,1298,0,70,37.0,14,42.0,4,7,4,10,4,0,1,1,0,0,0,1,1461.0,29.0,50.38,2,2,11,1140
2315,56,2,0,58401.0,0,1,55,10,0,11,17.0,29,29.0,1,1,2,2,4,0,0,0,0,0,0,0,96.0,10.0,9.6,0,2,4,621
3515,64,2,0,62307.0,0,1,94,87,13,34,10.0,6,10.0,1,4,0,4,5,0,0,0,0,0,0,0,160.0,14.0,11.43,0,2,2,683
2245,47,3,1,43641.0,1,1,50,57,2,51,4.0,2,23.0,3,2,1,4,6,0,0,0,0,0,0,0,139.0,16.0,8.69,0,4,4,984
6283,48,3,0,63841.0,0,1,64,635,15,100,20.0,7,126.5,1,9,3,9,6,0,0,0,0,0,0,0,908.0,28.0,32.43,0,2,4,985
2246,51,3,1,46891.0,0,1,91,43,12,23,29.0,15,61.0,1,2,1,4,4,0,0,0,0,0,0,0,183.0,12.0,15.25,0,3,1,1087
6606,47,3,1,70091.0,1,0,11,964,34,137,15.0,0,11.0,2,5,2,10,8,0,1,0,0,0,0,0,1161.0,27.0,43.0,1,3,3,1006
5545,44,3,1,78075.0,0,0,72,572,8,259,34.0,35,80.0,1,3,5,5,1,0,0,0,0,0,0,0,988.0,15.0,65.87,0,2,5,607
7342,55,3,0,59184.0,0,1,6,341,81,113,120.5,81,66.0,3,6,6,12,5,0,0,0,0,0,0,0,1072.0,32.0,33.5,0,2,9,1209
837,39,2,1,54809.0,1,1,0,63,6,57,13.0,13,22.0,4,2,1,5,4,0,0,0,0,0,0,0,174.0,16.0,10.88,0,4,11,783
9500,57,2,1,58113.0,0,1,66,221,81,169,102.0,78,84.0,3,9,2,8,7,0,0,0,0,0,1,0,758.0,29.0,26.14,0,3,1,1071
3602,58,3,1,51412.0,0,1,42,140,3,29,4.0,5,14.0,2,3,2,4,4,0,0,0,0,0,0,0,195.0,15.0,13.0,0,3,12,731
234,37,2,0,15287.0,1,0,60,1,2,8,4.0,3,13.0,2,1,1,2,7,1,0,0,0,0,0,1,31.0,13.0,2.38,1,2,10,1178
2995,59,3,1,66636.0,0,0,64,291,10,556,84.0,10,0.0,1,3,4,9,1,0,0,0,0,0,0,0,1084.0,18.0,60.22,0,2,8,867
1118,60,3,1,50965.0,0,1,87,544,13,85,8.0,6,29.0,3,10,4,5,8,1,0,0,0,0,0,0,685.0,30.0,22.83,1,3,2,1045
7789,51,3,1,84618.0,0,0,96,684,81,556,21.0,66,0.0,1,6,9,10,2,0,0,1,0,0,0,0,1672.0,28.0,59.71,1,2,11,770
3068,26,2,1,18351.0,0,0,1,1,12,9,0.0,14,7.0,1,2,0,3,7,0,0,0,0,0,0,0,43.0,13.0,3.31,0,2,10,794
8955,59,3,1,40451.0,0,2,54,35,0,4,0.0,0,10.0,1,1,1,2,5,1,0,0,0,0,0,0,49.0,10.0,4.9,1,4,2,684
945,51,2,1,36317.0,0,1,53,87,3,25,3.0,2,13.0,2,3,0,4,7,0,0,0,0,0,0,0,133.0,16.0,8.31,0,3,5,954
5644,59,2,1,42213.0,0,1,96,309,3,24,4.0,3,20.0,2,5,1,7,7,0,1,0,0,0,0,0,363.0,22.0,16.5,1,3,12,752
7192,61,2,1,65748.0,0,1,58,172,73,93,95.0,78,34.0,2,2,4,10,1,0,0,0,0,0,1,0,545.0,19.0,28.68,0,3,4,991
2324,44,2,1,77044.0,0,1,12,625,38,242,50.0,34,76.0,2,7,10,11,4,1,0,0,0,0,0,0,1065.0,35.0,30.43,1,3,10,796
697,47,2,1,74918.0,0,0,78,972,59,556,25.0,19,59.0,1,5,9,6,3,0,0,1,0,0,0,0,2047.0,24.0,85.29,1,2,12,759
3439,44,2,1,56721.0,1,1,64,157,6,39,6.0,13,75.0,5,4,1,5,6,0,0,0,0,0,0,0,296.0,21.0,14.1,0,4,10,1157
1506,41,2,0,42160.0,1,1,26,48,9,45,3.0,15,20.0,4,2,1,4,6,0,0,0,0,0,0,1,140.0,17.0,8.24,0,3,6,917
232,51,2,0,61559.0,0,1,8,279,81,88,32.0,14,34.0,1,4,2,10,3,0,0,0,0,0,0,0,530.0,20.0,26.5,0,2,7,898
8876,53,3,1,33629.0,1,1,49,132,0,16,0.0,0,4.0,5,3,1,4,9,0,0,0,0,0,0,0,152.0,22.0,6.91,0,4,8,1241
4500,25,3,1,68682.0,0,0,56,919,0,505,99.0,30,45.0,1,4,9,10,2,0,0,0,0,0,0,0,1598.0,26.0,61.46,0,2,6,935
9739,53,2,0,34377.0,0,1,55,62,0,22,3.0,1,26.0,2,2,2,2,7,0,0,0,0,0,0,0,114.0,15.0,7.6,0,2,1,1077
10395,30,1,0,8940.0,1,0,25,1,45,3,4.0,6,42.0,3,3,1,3,8,0,0,0,0,0,0,0,101.0,18.0,5.61,0,2,8,1227
1176,43,2,1,26228.0,1,0,50,2,6,4,3.0,1,9.0,1,1,0,2,8,0,0,0,0,0,0,0,25.0,12.0,2.08,0,3,9,831
1627,59,3,0,77297.0,0,0,84,408,61,109,48.0,81,41.0,1,5,7,9,4,0,0,0,1,0,0,0,789.0,26.0,30.35,1,1,1,1070
938,35,2,1,40211.0,1,1,30,51,1,7,2.0,1,25.0,2,2,1,2,8,1,0,0,0,0,0,0,87.0,15.0,5.8,1,4,7,885
2740,58,3,0,33438.0,1,1,81,62,1,16,3.0,2,6.0,4,2,1,4,5,0,0,0,0,0,0,0,90.0,16.0,5.62,0,3,9,831
257,57,3,1,75032.0,0,1,74,952,12,180,47.0,12,12.0,2,5,4,9,3,0,0,0,0,0,0,0,1215.0,23.0,52.83,0,3,4,978
4058,61,3,0,61284.0,0,0,76,618,15,106,20.0,7,45.0,1,11,2,8,6,0,1,0,0,0,0,0,811.0,28.0,28.96,1,1,12,752
7736,30,2,1,22518.0,1,0,36,11,7,12,2.0,2,27.0,2,2,1,2,5,1,0,0,0,0,0,1,61.0,12.0,5.08,1,3,10,1166
8210,41,3,1,54730.0,0,1,64,318,3,17,4.0,7,56.0,5,4,1,8,4,0,0,0,0,0,0,0,405.0,22.0,18.41,0,3,8,869
833,61,3,1,38452.0,1,1,62,56,0,14,0.0,0,2.0,3,3,0,3,7,0,0,0,0,0,0,0,72.0,16.0,4.5,0,4,3,642
6230,45,2,0,44421.0,1,1,53,110,5,59,7.0,1,7.0,5,5,0,4,8,0,0,0,0,0,0,0,189.0,22.0,8.59,0,3,2,1050
7325,30,3,1,38197.0,1,0,86,23,0,11,2.0,1,3.0,1,1,0,3,5,0,0,0,0,0,0,0,40.0,10.0,4.0,0,3,6,916
1307,38,2,0,41986.0,0,1,15,27,5,8,8.0,3,12.0,3,3,0,4,4,0,0,0,0,0,0,0,63.0,14.0,4.5,0,2,9,486
